antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_name,antecedent_items,n_items,cluster
"frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'AttritionLabel_Leave'})","frozenset({'TotalWorkingYears_bin_nan', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})",0.0966216216216216,0.1236486486486486,0.0493243243243243,0.5104895104895105,4.128549046581834,1.0,0.0373771913805697,1.790260617760618,0.8388336185080071,0.2885375494071146,0.4414221091167892,0.4546983071573235,"Age_bin_nan, JobLevel_-0.963503753471408, AttritionLabel_Leave → TotalWorkingYears_bin_nan, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan","[""frozenset('Age_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'AttritionLabel_Leave')""]",3,1
"frozenset({'JobLevel_-0.963503753471408', 'AttritionLabel_Leave'})","frozenset({'OverTime_Yes_True', 'YearsAtCompany_bin_nan', 'TotalWorkingYears_bin_nan', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})",0.0966216216216216,0.1236486486486486,0.0493243243243243,0.5104895104895105,4.128549046581834,1.0,0.0373771913805697,1.790260617760618,0.8388336185080071,0.2885375494071146,0.4414221091167892,0.4546983071573235,"JobLevel_-0.963503753471408, AttritionLabel_Leave → OverTime_Yes_True, YearsAtCompany_bin_nan, TotalWorkingYears_bin_nan, MonthlyIncome_bin_nan, Age_bin_nan","[""frozenset('JobLevel_-0.963503753471408'"", ""'AttritionLabel_Leave')""]",2,1
"frozenset({'OverTime_Yes_True', 'YearsAtCompany_bin_nan', 'TotalWorkingYears_bin_nan', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})","frozenset({'JobLevel_-0.963503753471408', 'AttritionLabel_Leave'})",0.1236486486486486,0.0966216216216216,0.0493243243243243,0.3989071038251366,4.128549046581833,1.0,0.0373771913805697,1.5028931203931204,0.8647035836123403,0.2885375494071146,0.3346166893501885,0.4546983071573235,"OverTime_Yes_True, YearsAtCompany_bin_nan, TotalWorkingYears_bin_nan, MonthlyIncome_bin_nan, Age_bin_nan → JobLevel_-0.963503753471408, AttritionLabel_Leave","[""frozenset('OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan'"", ""'TotalWorkingYears_bin_nan'"", ""'MonthlyIncome_bin_nan'"", ""'Age_bin_nan')""]",5,2
"frozenset({'TotalWorkingYears_bin_nan', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'AttritionLabel_Leave'})",0.1236486486486486,0.0966216216216216,0.0493243243243243,0.3989071038251366,4.128549046581833,1.0,0.0373771913805697,1.5028931203931204,0.8647035836123403,0.2885375494071146,0.3346166893501885,0.4546983071573235,"TotalWorkingYears_bin_nan, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan → Age_bin_nan, JobLevel_-0.963503753471408, AttritionLabel_Leave","[""frozenset('TotalWorkingYears_bin_nan'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",4,6
"frozenset({'TotalWorkingYears_bin_nan', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True', 'YearsAtCompany_bin_nan'})","frozenset({'JobLevel_-0.963503753471408', 'AttritionLabel_Leave'})",0.1236486486486486,0.0966216216216216,0.0493243243243243,0.3989071038251366,4.128549046581833,1.0,0.0373771913805697,1.5028931203931204,0.8647035836123403,0.2885375494071146,0.3346166893501885,0.4546983071573235,"TotalWorkingYears_bin_nan, MonthlyIncome_bin_nan, OverTime_Yes_True, YearsAtCompany_bin_nan → JobLevel_-0.963503753471408, AttritionLabel_Leave","[""frozenset('TotalWorkingYears_bin_nan'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True'"", ""'YearsAtCompany_bin_nan')""]",4,6
"frozenset({'Age_bin_nan', 'MonthlyIncome_bin_(0, 3000]', 'AttritionLabel_Leave'})",frozenset({'JobLevel_0.8461225855358053'}),0.0358108108108108,0.1486486486486486,0.0216216216216216,0.6037735849056604,4.061749571183533,1.0,0.0162983929875821,2.148648648648648,0.7817974772249474,0.1327800829875518,0.5345911949685535,0.3746140651801029,"Age_bin_nan, MonthlyIncome_bin_(0, 3000], AttritionLabel_Leave → JobLevel_0.8461225855358053","[""frozenset('Age_bin_nan'"", ""'MonthlyIncome_bin_(0"", ""3000]'"", ""'AttritionLabel_Leave')""]",4,1
"frozenset({'MonthlyIncome_bin_(0, 3000]', 'AttritionLabel_Leave'})",frozenset({'JobLevel_0.8461225855358053'}),0.0358108108108108,0.1486486486486486,0.0216216216216216,0.6037735849056604,4.061749571183533,1.0,0.0162983929875821,2.148648648648648,0.7817974772249474,0.1327800829875518,0.5345911949685535,0.3746140651801029,"MonthlyIncome_bin_(0, 3000], AttritionLabel_Leave → JobLevel_0.8461225855358053","[""frozenset('MonthlyIncome_bin_(0"", ""3000]'"", ""'AttritionLabel_Leave')""]",3,5
"frozenset({'MonthlyIncome_bin_(0, 3000]', 'AttritionLabel_Leave'})","frozenset({'Age_bin_nan', 'JobLevel_0.8461225855358053'})",0.0358108108108108,0.1486486486486486,0.0216216216216216,0.6037735849056604,4.061749571183533,1.0,0.0162983929875821,2.148648648648648,0.7817974772249474,0.1327800829875518,0.5345911949685535,0.3746140651801029,"MonthlyIncome_bin_(0, 3000], AttritionLabel_Leave → Age_bin_nan, JobLevel_0.8461225855358053","[""frozenset('MonthlyIncome_bin_(0"", ""3000]'"", ""'AttritionLabel_Leave')""]",3,5
"frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'OverTime_Yes_True', 'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})",0.1236486486486486,0.0986486486486486,0.0493243243243243,0.3989071038251366,4.043715846994536,1.0,0.0371265522279035,1.4995208845208845,0.8589051657671548,0.28515625,0.33312032508336,0.4494535519125683,"AttritionLabel_Leave, YearsAtCompany_bin_nan → OverTime_Yes_True, TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, Age_bin_nan","[""frozenset('AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",2,6
"frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.0986486486486486,0.1236486486486486,0.0493243243243243,0.5,4.043715846994536,1.0,0.0371265522279035,1.752702702702703,0.8350824587706146,0.28515625,0.4294525828835774,0.4494535519125683,"Age_bin_nan, TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('Age_bin_nan'"", ""'TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",4,0
"frozenset({'Age_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})",0.1236486486486486,0.0986486486486486,0.0493243243243243,0.3989071038251366,4.043715846994536,1.0,0.0371265522279035,1.4995208845208845,0.8589051657671548,0.28515625,0.33312032508336,0.4494535519125683,"Age_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True","[""frozenset('Age_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'Age_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.0986486486486486,0.1236486486486486,0.0493243243243243,0.5,4.043715846994536,1.0,0.0371265522279035,1.752702702702703,0.8350824587706146,0.28515625,0.4294525828835774,0.4494535519125683,"TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → Age_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})","frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.0986486486486486,0.1236486486486486,0.0493243243243243,0.5,4.043715846994536,1.0,0.0371265522279035,1.752702702702703,0.8350824587706146,0.28515625,0.4294525828835774,0.4494535519125683,"TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True → AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'OverTime_Yes_True')""]",3,0
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})","frozenset({'Age_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.0986486486486486,0.1236486486486486,0.0493243243243243,0.5,4.043715846994536,1.0,0.0371265522279035,1.752702702702703,0.8350824587706146,0.28515625,0.4294525828835774,0.4494535519125683,"TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True → Age_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True')""]",4,0
"frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.1236486486486486,0.0986486486486486,0.0493243243243243,0.3989071038251366,4.043715846994536,1.0,0.0371265522279035,1.4995208845208845,0.8589051657671548,0.28515625,0.33312032508336,0.4494535519125683,"AttritionLabel_Leave, YearsAtCompany_bin_nan → TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",2,6
"frozenset({'Age_bin_nan', 'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.1236486486486486,0.0986486486486486,0.0493243243243243,0.3989071038251366,4.043715846994536,1.0,0.0371265522279035,1.4995208845208845,0.8589051657671548,0.28515625,0.33312032508336,0.4494535519125683,"Age_bin_nan, AttritionLabel_Leave, YearsAtCompany_bin_nan → TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('Age_bin_nan'"", ""'AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",3,6
"frozenset({'OverTime_Yes_True', 'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'Age_bin_nan'})","frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.0986486486486486,0.1236486486486486,0.0493243243243243,0.5,4.043715846994536,1.0,0.0371265522279035,1.752702702702703,0.8350824587706146,0.28515625,0.4294525828835774,0.4494535519125683,"OverTime_Yes_True, TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, Age_bin_nan → AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('OverTime_Yes_True'"", ""'TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'Age_bin_nan')""]",5,2
"frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'Age_bin_nan', 'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'OverTime_Yes_True'})",0.1236486486486486,0.0986486486486486,0.0493243243243243,0.3989071038251366,4.043715846994536,1.0,0.0371265522279035,1.4995208845208845,0.8589051657671548,0.28515625,0.33312032508336,0.4494535519125683,"AttritionLabel_Leave, YearsAtCompany_bin_nan → Age_bin_nan, TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, OverTime_Yes_True","[""frozenset('AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",2,6
"frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})","frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})",0.1236486486486486,0.0986486486486486,0.0493243243243243,0.3989071038251366,4.043715846994536,1.0,0.0371265522279035,1.4995208845208845,0.8589051657671548,0.28515625,0.33312032508336,0.4494535519125683,"AttritionLabel_Leave, YearsAtCompany_bin_nan → TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True","[""frozenset('AttritionLabel_Leave'"", ""'YearsAtCompany_bin_nan')""]",2,6
"frozenset({'TotalWorkingYears_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})","frozenset({'AttritionLabel_Leave', 'YearsAtCompany_bin_nan'})",0.0986486486486486,0.1236486486486486,0.0493243243243243,0.5,4.043715846994536,1.0,0.0371265522279035,1.752702702702703,0.8350824587706146,0.28515625,0.4294525828835774,0.4494535519125683,"TotalWorkingYears_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True → AttritionLabel_Leave, YearsAtCompany_bin_nan","[""frozenset('TotalWorkingYears_bin_nan'"", ""'JobLevel_-0.963503753471408'"", ""'MonthlyIncome_bin_nan'"", ""'OverTime_Yes_True')""]",4,0
"frozenset({'TotalWorkingYears_bin_nan', 'AttritionLabel_Leave'})","frozenset({'Age_bin_nan', 'JobLevel_-0.963503753471408', 'MonthlyIncome_bin_nan', 'OverTime_Yes_True'})",0.1277027027027027,0.1054054054054054,0.0533783783783783,0.417989417989418,3.965540632207299,1.0,0.039917823228634,1.537076167076167,0.8573081410740373,0.2969924812030075,0.3494141530395307,0.4621998371998372,"TotalWorkingYears_bin_nan, AttritionLabel_Leave → Age_bin_nan, JobLevel_-0.963503753471408, MonthlyIncome_bin_nan, OverTime_Yes_True","[""frozenset('TotalWorkingYears_bin_nan'"", ""'AttritionLabel_Leave')""]",2,1
